date,deposit.amount,business.day.of.month,weekday,prev.weekday,prev.date,next.date,is.wednesday.semiweekly,is.friday.semiweekly,is.month.start,is.month.end,is.year.start,is.year.end,is.monday,is.tuesday,is.wednesday,is.thursday,is.friday,is.fifteen,is.sixteen,is.second,is.eleventh,is.third,is.twelveth,is.xmas,is.post.thanksgiving,is.march.sixteen,is.april.sixteen,is.tax.season,third.monday.date,first.monday.date,first.wednesday.date,first.friday.date,first.semiweekly.date,is.third.monday,is.first.monday,is.first.wednesday,is.first.friday,is.first.semiweekly,day.average,day.count,month.length,month.deposit.amount,year.month,business.day.pct,forecast,lower.ci,upper.ci,value.y_intercept,value.is.monday,value.is.wednesday,value.is.thursday,value.is.friday,value.is.fifteen,value.is.sixteen,value.is.second,value.is.third,value.is.month.start,value.is.month.end,value.is.year.start,value.is.year.end,value.is.march.sixteen,value.is.april.sixteen,value.is.tax.season,value.is.post.thanksgiving,value.is.xmas,value.business.day.pct,value.is.first.wednesday,value.is.twelveth,value.is.wednesday.semiweekly,value.is.friday.semiweekly,fitted.value,predicted.mean,day,month,year,days.to.end,mtd.fitted,mtd.deposit,mtd.month.est,month.fitted,scale.factor
2020-09-09,3961,6,2,1,2020-09-08,2020-09-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0,0.40471934219935857,9787.029150805627,9,9,2020,15,6.5937508900321244,62134,197886.45670137578,20.79712324013388,1.0097550395563657
2020-09-10,7284,7,3,2,2020-09-09,2020-09-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0.5224171502024458,-0,0.8458710133950476,8611.242003392957,10,9,2020,14,7.439621903427172,69418,195947.86118478052,20.79712324013388,1.0097550395563657
2020-09-11,6327,8,4,3,2020-09-10,2020-09-14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0.13598583751920648,0.840502853037395,7527.636553684017,11,9,2020,13,8.280124756464566,75745,192103.9895876123,20.79712324013388,1.0097550395563657
2020-09-14,15046,9,0,4,2020-09-11,2020-09-15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0,1.6682862605792583,9018.83588897733,14,9,2020,12,9.948411017043826,90791,191649.8018360474,20.79712324013388,1.0097550395563657
2020-09-15,5843,10,1,0,2020-09-14,2020-09-16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0,0,0,0.33457122130290184,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0,0.6124669079664627,9540.107267836174,15,9,2020,11,10.560877925010288,96634,192153.9112950236,20.79712324013388,1.0097550395563657
2020-09-16,16812,11,2,1,2020-09-15,2020-09-17,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0.12682365553579766,0,0,0,0.9121016840535261,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0.5224171502024458,-0,1.8392381764553305,9140.741104233115,16,9,2020,10,12.400116101465619,113446,192124.49145685165,20.79712324013388,1.0097550395563657
2020-09-17,3291,12,3,2,2020-09-16,2020-09-18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0.11148690587966407,0,-0,0.43494076907226575,7566.547525585484,17,9,2020,9,12.835056870537885,116737,190998.53040988237,20.79712324013388,1.0097550395563657
2020-09-18,9527,13,4,3,2020-09-17,2020-09-21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0.13598583751920648,0.840502853037395,11334.881214943516,18,9,2020,8,13.67555972357528,126264,193889.24867396883,20.79712324013388,1.0097550395563657
2020-09-21,15126,14,0,4,2020-09-18,2020-09-22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,1,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0,1.6682862605792583,9066.789289955543,21,9,2020,7,15.343845984154537,141390,193510.15404262126,20.79712324013388,1.0097550395563657
2020-09-22,2088,15,1,0,2020-09-21,2020-09-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0,0.2778956866635609,7513.610682730288,22,9,2020,6,15.621741670818098,143478,192874.65274300685,20.79712324013388,1.0097550395563657
2020-09-23,8011,16,2,1,2020-09-22,2020-09-24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0.5224171502024458,-0,0.9271364924018044,8640.583199618224,23,9,2020,5,16.548878163219904,151489,192234.72241583187,20.79712324013388,1.0097550395563657
2020-09-24,2322,17,3,2,2020-09-23,2020-09-25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0,0.32345386319260166,7178.767250083383,24,9,2020,4,16.872332026412504,153811,191439.51144060006,20.79712324013388,1.0097550395563657
2020-09-25,5682,18,4,3,2020-09-24,2020-09-28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0.13598583751920648,0.840502853037395,6760.238801648899,25,9,2020,3,17.7128348794499,159493,189091.86602794207,20.79712324013388,1.0097550395563657
2020-09-28,13557,19,0,4,2020-09-25,2020-09-29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0,1.6682862605792583,8126.303213270348,28,9,2020,2,19.38112114002916,173050,187504.6326651531,20.79712324013388,1.0097550395563657
2020-09-29,2480,20,1,0,2020-09-28,2020-09-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0,0.2778956866635609,8924.211922016817,29,9,2020,1,19.65901682669272,175530,187503.27305254794,20.79712324013388,1.0097550395563657
2020-09-30,10204,21,2,1,2020-09-29,2020-10-01,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0.21096992103935783,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0.5224171502024458,-0,1.1381064134411623,8965.769702630294,30,9,2020,0,20.79712324013388,185734,187545.84251696203,20.79712324013388,1.0097550395563657
2020-10-01,16927,1,3,2,2020-09-30,2020-10-02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,1.6552411404618053,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,1.9575517876045359,8647.02538506715,1,10,2020,20,1.9575517876045359,16927,181587.53308641017,20.312040240251218,1.0338695547867955
2020-10-02,12896,2,4,3,2020-10-01,2020-10-05,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,1,1,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0.30142438857337445,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0.13598583751920648,1.1207840255608983,11506.231089924908,2,10,2020,19,3.078335813165434,29823,203448.5637731632,20.312040240251218,1.0338695547867955
2020-10-05,15295,3,0,4,2020-10-02,2020-10-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,1,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0.07691193429022788,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,1.7240549788196151,8871.52682942386,5,10,2020,18,4.802390791985049,45118,197292.98198332664,20.312040240251218,1.0338695547867955
2020-10-06,2304,4,1,0,2020-10-05,2020-10-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.2567524706136898,8973.623484490641,6,10,2020,17,5.059143262598739,47422,196844.00071494593,20.312040240251218,1.0338695547867955
2020-10-07,10282,5,2,1,2020-10-06,2020-10-08,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,1,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0.11817892863273807,0,0.5224171502024458,-0,1.0241722049846713,10039.327322062885,7,10,2020,16,6.08331546758341,57704,199197.9548746598,20.312040240251218,1.0338695547867955
2020-10-08,2566,6,3,2,2020-10-07,2020-10-09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.30231064714273054,8487.957748932704,8,10,2020,15,6.385626114726141,60270,198206.09244271115,20.312040240251218,1.0338695547867955
2020-10-09,5863,7,4,3,2020-10-08,2020-10-13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0.13598583751920648,0.8193596369875239,7155.588016949478,9,10,2020,14,7.204985751713664,66133,192754.44086335404,20.312040240251218,1.0338695547867955
2020-10-13,14315,8,1,4,2020-10-09,2020-10-14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,1.647143044529387,8690.805602794508,13,10,2020,13,8.852128796243052,80448,190847.6524558708,20.312040240251218,1.0338695547867955
2020-10-14,3407,9,2,1,2020-10-13,2020-10-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.38357612614948744,8882.200344951141,14,10,2020,12,9.23570492239254,83855,190668.17474110238,20.312040240251218,1.0338695547867955
2020-10-15,11343,10,3,2,2020-10-14,2020-10-16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0.045558176529040775,0,0.33457122130290184,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0.5224171502024458,-0,1.1592990186480783,9784.360909084258,15,10,2020,11,10.395003941040617,95198,192319.11900553538,20.312040240251218,1.0338695547867955
2020-10-16,18046,11,4,3,2020-10-15,2020-10-19,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0,0.6985930038930406,0,0.9121016840535261,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0.13598583751920648,1.7314613210410499,10422.410122999312,16,10,2020,10,12.126465262081668,113244,196110.23893633485,20.312040240251218,1.0338695547867955
2020-10-19,16586,12,0,4,2020-10-16,2020-10-20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,1,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0.11148690587966407,0,-0,1.7586299504090512,9431.205237999133,19,10,2020,9,13.885095212490718,129830,196356.59376302766,20.312040240251218,1.0338695547867955
2020-10-20,2136,13,1,0,2020-10-19,2020-10-21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.2567524706136898,8319.296772079866,20,10,2020,8,14.141847683104409,131966,195963.50223110657,20.312040240251218,1.0338695547867955
2020-10-21,10127,14,2,1,2020-10-20,2020-10-22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0.5224171502024458,-0,0.9059932763519333,11177.787147358657,21,10,2020,7,15.047840959456341,142093,198297.7496931099,20.312040240251218,1.0338695547867955
2020-10-22,2279,15,3,2,2020-10-21,2020-10-23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.30231064714273054,7538.603160490114,22,10,2020,6,15.350151606599072,144372,197510.23167071625,20.312040240251218,1.0338695547867955
2020-10-23,6703,16,4,3,2020-10-22,2020-10-26,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0.13598583751920648,0.8193596369875239,8180.778863655526,23,10,2020,5,16.169511243586598,151075,196207.22928519908,20.312040240251218,1.0338695547867955
2020-10-26,13519,17,0,4,2020-10-23,2020-10-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,1.647143044529387,8207.544599663217,26,10,2020,4,17.816654288115984,164594,194002.41729478515,20.312040240251218,1.0338695547867955
2020-10-27,2035,18,1,0,2020-10-26,2020-10-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.2567524706136898,7925.921784261483,27,10,2020,3,18.07340675872967,166629,193610.9249746089,20.312040240251218,1.0338695547867955
2020-10-28,7629,19,2,1,2020-10-27,2020-10-29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0.5224171502024458,-0,0.9059932763519333,8420.592292603851,28,10,2020,2,18.979400035081607,174258,192809.99363709684,20.312040240251218,1.0338695547867955
2020-10-29,2821,20,3,2,2020-10-28,2020-10-30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.30231064714273054,9331.4609546918,29,10,2020,1,19.281710682224336,177079,192859.3920573761,20.312040240251218,1.0338695547867955
2020-10-30,9547,21,4,3,2020-10-29,2020-11-02,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,2020-10-05,2020-10-07,2020-10-02,2020-10-02,0,0,0,0,0,8886.952380952382,21,31,186626,Oct 2020,0.6774193548387096,205654.207922084,195146.172000549,216728.070053769,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0.21096992103935783,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0.13598583751920648,1.0303295580268816,9265.967306890478,30,10,2020,0,20.312040240251218,186626,192946.93953164047,20.312040240251218,1.0338695547867955
2020-11-02,32255,1,0,4,2020-10-30,2020-11-03,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-16,2020-11-02,2020-11-04,2020-11-06,2020-11-04,0,1,0,0,0,10248.315789473685,19,30,194718,Nov 2020,0.6333333333333333,214468.737364024,203305.845235783,226244.549207005,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,1.6552411404618053,0,0,0,0,-0,0,-0,0,0.593016869208289,0,0,0,-0,3.261104572703349,9890.820512162129,2,11,2020,18,3.261104572703349,32255,187925.58973108046,19.796447896567635,0.9597681411974052
2020-11-03,5044,2,1,0,2020-11-02,2020-11-04,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020-11-16,2020-11-02,2020-11-04,2020-11-06,2020-11-04,0,0,0,0,0,10248.315789473685,19,30,194718,Nov 2020,0.6333333333333333,214468.737364024,203305.845235783,226244.549207005,-0.3775440108824427,0,0,0,0,0,0,0.30142438857337445,0,0,0,0,0,0,-0,0,-0,0,0.593016869208289,0,0,0,-0,0.5168972468992208,9758.225702028989,3,11,2020,17,3.77800181960257,37299,187580.9048907632,19.796447896567635,0.9597681411974052
2020-11-04,9932,3,2,1,2020-11-03,2020-11-05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-11-16,2020-11-02,2020-11-04,2020-11-06,2020-11-04,0,0,1,0,1,10248.315789473685,19,30,194718,Nov 2020,0.6333333333333333,214468.737364024,203305.845235783,226244.549207005,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0.07691193429022788,0,0,0,0,0,-0,0,-0,0,0.593016869208289,0.11817892863273807,0,0.5224171502024458,-0,1.0598045269870557,9371.539512324905,4,11,2020,16,4.837806346589626,47231,185495.02309711248,19.796447896567635,0.9597681411974052
2020-11-05,2316,4,3,2,2020-11-04,2020-11-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-16,2020-11-02,2020-11-04,2020-11-06,2020-11-04,0,0,0,0,0,10248.315789473685,19,30,194718,Nov 2020,0.6333333333333333,214468.737364024,203305.845235783,226244.549207005,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.593016869208289,0,0,0,-0,0.26103103485488705,8872.508210709566,5,11,2020,15,5.098837381444513,49547,184628.95157744788,19.796447896567635,0.9597681411974052
2020-11-06,6012,5,4,3,2020-11-05,2020-11-09,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-11-16,2020-11-02,2020-11-04,2020-11-06,2020-11-04,0,0,0,1,0,10248.315789473685,19,30,194718,Nov 2020,0.6333333333333333,214468.737364024,203305.845235783,226244.549207005,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.593016869208289,0,0,0,-0.13598583751920648,0.7780800246996804,7726.711660950919,6,11,2020,14,5.8769174061441936,55559,179621.54766653184,19.796447896567635,0.9597681411974052
2020-11-09,13343,6,0,4,2020-11-06,2020-11-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-16,2020-11-02,2020-11-04,2020-11-06,2020-11-04,0,0,0,0,0,10248.315789473685,19,30,194718,Nov 2020,0.6333333333333333,214468.737364024,203305.845235783,226244.549207005,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.593016869208289,0,0,0,-0,1.6058634322415437,8308.925735593331,9,11,2020,13,7.482780838385737,68902,174953.4067982166,19.796447896567635,0.9597681411974052
